|numsp512d1 (NUMS)|,|13407807929942597099574024998205846127479365820592393377723561443721764030073472452331350974860724328926419335846901075402352787783454420582463574377715037|,|0|,|1.7976931348623157e+308|,|0|,|0|
|w-512-mont (NUMS)|,|13307355755662784245937995239384449178495717617804446826996292939863313924196307758082974641769030327747852853745543611664116465003691202021932955757772233|,|0|,|1.7976931348623157e+308|,|0|,|0|
|brainpoolP512r1 (Brainpool)|,|8948962207650232551656602815159153422162609644098354511344597187200057010413418528378981730643524959857451398370029280583094215613882043973354392115544169|,|0|,|1.7976931348623157e+308|,|0|,|0|
|brainpoolP512t1 (Brainpool)|,|8948962207650232551656602815159153422162609644098354511344597187200057010413418528378981730643524959857451398370029280583094215613882043973354392115544169|,|0|,|1.7976931348623157e+308|,|0|,|0|
|id-tc26-gost-3410-12-512-paramSetA (GOST)|,|13407807929942597099574024998205846127479365820592393377723561443721764030073449232318290585817636498049628612556596899500625279906416653993875474742293109|,|0|,|1.7976931348623157e+308|,|0|,|0|
|id-tc26-gost-3410-12-512-paramSetB (GOST)|,|6703903964971298549787012499102923063739682910296196688861780721860882015036922585419853748190383615062910947743405567510148398820717100282856877776119229|,|0|,|1.7976931348623157e+308|,|0|,|0|
|Fp512BN (other)|,|13407807929942597099574024998205830437246153344875111580494527427714590099881680053891920200409570720654742146445677939306408461754626647833262056300743149|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ssc-512 (other)|,|10530467723362659054861705371139847026313999328372313651398671272025951445569144524507377363887941433449823713742916287342504795006316114468040283111710577|,|0|,|1.7976931348623157e+308|,|0|,|0|
|numsp512t1 (NUMS)|,|3351951982485649274893506249551461531869841455148098344430890360930441007518346893020404367996870882777121262593078152830179243535023501253454245088133513|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ed-512-mont (NUMS)|,|3326838938915696061484498809846112294623929404451111706749073234965828481049071478543240479420514247228470430948546900219943149734576294085638217289020933|,|0|,|1.7976931348623157e+308|,|0|,|0|
|w-510-mont (NUMS)|,|3292621777717531703499517186296461297235914818063567795121505704883698582458519939768840310852675452546945979507360215131777137033228919500490121733118509|,|0|,|1.7976931348623157e+308|,|0|,|0|
|id-tc26-gost-3410-2012-512-paramSetC (GOST)|,|3351951982485649274893506249551461531869841455148098344430890360930441007518362115868300084349221274418848205850841645514717116281909345935543464929272813|,|0|,|1.7976931348623157e+308|,|0|,|0|
|bn510 (Barreto-Naehrig)|,|1885472990148177717128295978135615557087890561449182466062048685887447869640247607445386366301833287191462262201056384113205166186492699745384261711036429|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ed-510-mont (NUMS)|,|823155444429382925874879296574115324308978704515891948780376426220924645614619825060292619435898196135889513633653566522721211652581444493944302424904113|,|0|,|1.7976931348623157e+308|,|0|,|0|
|ed-511-mers (NUMS)|,|1675975991242824637446753124775730765934920727574049172215445180465220503759183640666144208152597465679369002852461594360563651407035408075485491840167697|,|0|,|1.7976931348623157e+308|,|0|,|0|
|M-511 (other)|,|837987995621412318723376562387865382967460363787024586107722590232610251879607410804876779383055508762141059258497448934987052508775626162460930737942299|,|0|,|1.7976931348623157e+308|,|0|,|0|
